demo_cat,demo_group,year,title,product_scenario,demand_scenario,refining_scenario,oil_price_scenario,scenario,scenario_title,sum_demo_emp,bau_sum_demo_emp,gap_emp,pop_2020,gap_emp_pc,gap_emp_pmil
Race,nonh_two_or_more,2023,Two or more races (Non-Hispanic),changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",379.204285975351,408.653294448731,-29.4490084733793,848341.849081609,-3.47136104451996e-05,-34.7136104451996
Race,nonh_two_or_more,2024,Two or more races (Non-Hispanic),2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",363.431990186383,372.919113919961,-9.48712373357796,848341.849081609,-1.11831377219554e-05,-11.1831377219554
Race,nonh_two_or_more,2024,Two or more races (Non-Hispanic),2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",372.919113919961,372.919113919961,0,848341.849081609,0,0
Race,nonh_two_or_more,2024,Two or more races (Non-Hispanic),2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",347.209020391063,372.919113919961,-25.710093528898,848341.849081609,-3.03062893298627e-05,-30.3062893298627
Race,nonh_two_or_more,2024,Two or more races (Non-Hispanic),2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",360.36821331625,372.919113919961,-12.5509006037108,848341.849081609,-1.47946262668735e-05,-14.7946262668735
Race,nonh_two_or_more,2024,Two or more races (Non-Hispanic),2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",369.614135796801,372.919113919961,-3.30497812315969,848341.849081609,-3.89580936828421e-06,-3.89580936828421
Race,nonh_two_or_more,2024,Two or more races (Non-Hispanic),2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",344.145243520931,372.919113919961,-28.77387039903,848341.849081609,-3.39177778747798e-05,-33.9177778747798
Race,nonh_two_or_more,2024,Two or more races (Non-Hispanic),changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",401.790551712237,412.296179742072,-10.5056280298356,848341.849081609,-1.23837201255705e-05,-12.3837201255705
Race,nonh_two_or_more,2024,Two or more races (Non-Hispanic),changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",412.296179742072,412.296179742072,0,848341.849081609,0,0
Race,nonh_two_or_more,2024,Two or more races (Non-Hispanic),changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",383.852670079522,412.296179742072,-28.4435096625498,848341.849081609,-3.35283585188471e-05,-33.5283585188471
Race,nonh_two_or_more,2024,Two or more races (Non-Hispanic),changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",398.408441687899,412.296179742072,-13.887738054173,848341.849081609,-1.63704502721485e-05,-16.3704502721485
Race,nonh_two_or_more,2024,Two or more races (Non-Hispanic),changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",408.647977237642,412.296179742072,-3.64820250443023,848341.849081609,-4.30039200397772e-06,-4.30039200397772
Race,nonh_two_or_more,2024,Two or more races (Non-Hispanic),changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",380.470560055185,412.296179742072,-31.8256196868877,848341.849081609,-3.75150886654256e-05,-37.5150886654256
Race,nonh_two_or_more,2025,Two or more races (Non-Hispanic),2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",359.216928883341,368.599311348759,-9.38238246541817,848341.849081609,-1.10596718475875e-05,-11.0596718475875
Race,nonh_two_or_more,2025,Two or more races (Non-Hispanic),2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",368.599311348759,368.599311348759,0,848341.849081609,0,0
Race,nonh_two_or_more,2025,Two or more races (Non-Hispanic),2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",341.466836351001,368.599311348759,-27.1324749977579,848341.849081609,-3.1982950065626e-05,-31.982950065626
Race,nonh_two_or_more,2025,Two or more races (Non-Hispanic),2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",355.747118205997,368.599311348759,-12.8521931427621,848341.849081609,-1.51497809010312e-05,-15.1497809010312
Race,nonh_two_or_more,2025,Two or more races (Non-Hispanic),2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",364.889837266155,368.599311348759,-3.70947408260429,848341.849081609,-4.37261710785582e-06,-4.37261710785582
Race,nonh_two_or_more,2025,Two or more races (Non-Hispanic),2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",337.997025673657,368.599311348759,-30.6022856751019,848341.849081609,-3.60730591190698e-05,-36.0730591190698
Race,nonh_two_or_more,2025,Two or more races (Non-Hispanic),changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",404.865404787544,415.461305453163,-10.5959006656188,848341.849081609,-1.24901308088121e-05,-12.4901308088121
Race,nonh_two_or_more,2025,Two or more races (Non-Hispanic),changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",415.461305453163,415.461305453163,0,848341.849081609,0,0
Race,nonh_two_or_more,2025,Two or more races (Non-Hispanic),changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",384.85785712359,415.461305453163,-30.603448329573,848341.849081609,-3.60744296213884e-05,-36.0744296213884
Race,nonh_two_or_more,2025,Two or more races (Non-Hispanic),changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",400.964603236255,415.461305453163,-14.4967022169081,848341.849081609,-1.7088279014647e-05,-17.088279014647
Race,nonh_two_or_more,2025,Two or more races (Non-Hispanic),changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",411.291497649216,415.461305453163,-4.16980780394732,848341.849081609,-4.91524473119113e-06,-4.91524473119113
Race,nonh_two_or_more,2025,Two or more races (Non-Hispanic),changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",380.957055572298,415.461305453163,-34.5042498808654,848341.849081609,-4.0672577827227e-05,-40.672577827227
Race,nonh_two_or_more,2026,Two or more races (Non-Hispanic),2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",354.923109678751,364.176063212815,-9.25295353406403,848341.849081609,-1.09071048941898e-05,-10.9071048941898
Race,nonh_two_or_more,2026,Two or more races (Non-Hispanic),2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",364.176063212815,364.176063212815,0,848341.849081609,0,0
Race,nonh_two_or_more,2026,Two or more races (Non-Hispanic),2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",334.890076681914,364.176063212815,-29.2859865309005,848341.849081609,-3.45214450549677e-05,-34.5214450549677
Race,nonh_two_or_more,2026,Two or more races (Non-Hispanic),2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",348.867408481923,364.176063212815,-15.3086547308915,848341.849081609,-1.80453843547435e-05,-18.0453843547435
Race,nonh_two_or_more,2026,Two or more races (Non-Hispanic),2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",360.279714073107,364.176063212815,-3.89634913970804,848341.849081609,-4.592899836223e-06,-4.592899836223
Race,nonh_two_or_more,2026,Two or more races (Non-Hispanic),2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",328.938238703821,364.176063212815,-35.2378245089934,848341.849081609,-4.15372936595558e-05,-41.5372936595558
Race,nonh_two_or_more,2026,Two or more races (Non-Hispanic),changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",407.252680226279,417.895146642901,-10.6424664166228,848341.849081609,-1.25450211234351e-05,-12.5450211234351
Race,nonh_two_or_more,2026,Two or more races (Non-Hispanic),changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",417.895146642901,417.895146642901,0,848341.849081609,0,0
Race,nonh_two_or_more,2026,Two or more races (Non-Hispanic),changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",384.265966480039,417.895146642901,-33.6291801628619,848341.849081609,-3.96410718147029e-05,-39.6410718147029
Race,nonh_two_or_more,2026,Two or more races (Non-Hispanic),changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",400.322481498366,417.895146642901,-17.5726651445348,848341.849081609,-2.07141321196856e-05,-20.7141321196856
Race,nonh_two_or_more,2026,Two or more races (Non-Hispanic),changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",413.444258307454,417.895146642901,-4.4508883354473,848341.849081609,-5.24657405533596e-06,-5.24657405533596
Race,nonh_two_or_more,2026,Two or more races (Non-Hispanic),changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",377.456162261213,417.895146642901,-40.4389843816885,848341.849081609,-4.76682653643299e-05,-47.6682653643299
Race,nonh_two_or_more,2027,Two or more races (Non-Hispanic),2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",350.649628988029,361.008001004902,-10.358372016873,848341.849081609,-1.22101391415344e-05,-12.2101391415344
Race,nonh_two_or_more,2027,Two or more races (Non-Hispanic),2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",361.008001004902,361.008001004902,0,848341.849081609,0,0
Race,nonh_two_or_more,2027,Two or more races (Non-Hispanic),2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",329.276653889822,361.008001004902,-31.7313471150802,848341.849081609,-3.74039629772263e-05,-37.4039629772263
Race,nonh_two_or_more,2027,Two or more races (Non-Hispanic),2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",342.051768109829,361.008001004902,-18.9562328950732,848341.849081609,-2.23450404051087e-05,-22.3450404051087
Race,nonh_two_or_more,2027,Two or more races (Non-Hispanic),2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",363.219222067853,361.008001004902,2.21122106295132,848341.849081609,2.60652125713842e-06,2.60652125713842
Race,nonh_two_or_more,2027,Two or more races (Non-Hispanic),2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",321.020589728344,361.008001004902,-39.9874112765573,848341.849081609,-4.71359644933779e-05,-47.1359644933779
Race,nonh_two_or_more,2027,Two or more races (Non-Hispanic),changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",407.628624427051,419.698407066447,-12.0697826393954,848341.849081609,-1.4227498799525e-05,-14.227498799525
Race,nonh_two_or_more,2027,Two or more races (Non-Hispanic),changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",419.698407066447,419.698407066447,0,848341.849081609,0,0
Race,nonh_two_or_more,2027,Two or more races (Non-Hispanic),changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",382.784906708273,419.698407066447,-36.9135003581735,848341.849081609,-4.35125302354646e-05,-43.5125302354646
Race,nonh_two_or_more,2027,Two or more races (Non-Hispanic),changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",397.661516505523,419.698407066447,-22.0368905609238,848341.849081609,-2.59764275271582e-05,-25.9764275271582
Race,nonh_two_or_more,2027,Two or more races (Non-Hispanic),changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",422.297188791661,419.698407066447,2.59878172521462,848341.849081609,3.06336617488338e-06,3.06336617488338
Race,nonh_two_or_more,2027,Two or more races (Non-Hispanic),changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",373.216678567957,419.698407066447,-46.4817284984903,848341.849081609,-5.47912714064621e-05,-54.7912714064621
Race,nonh_two_or_more,2028,Two or more races (Non-Hispanic),2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",346.83614267285,362.049950548597,-15.2138078757467,848341.849081609,-1.79335817185216e-05,-17.9335817185216
Race,nonh_two_or_more,2028,Two or more races (Non-Hispanic),2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",362.049950548597,362.049950548597,0,848341.849081609,0,0
Race,nonh_two_or_more,2028,Two or more races (Non-Hispanic),2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",324.118408991203,362.049950548597,-37.9315415573939,848341.849081609,-4.47125667541422e-05,-44.7125667541423
Race,nonh_two_or_more,2028,Two or more races (Non-Hispanic),2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",334.854459445066,362.049950548597,-27.1954911035306,848341.849081609,-3.20572315664631e-05,-32.0572315664631
Race,nonh_two_or_more,2028,Two or more races (Non-Hispanic),2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",365.934798804561,362.049950548597,3.88484825596413,848341.849081609,4.57934293842719e-06,4.57934293842719
Race,nonh_two_or_more,2028,Two or more races (Non-Hispanic),2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",312.733386118886,362.049950548597,-49.3165644297107,848341.849081609,-5.81328912196178e-05,-58.1328912196178
Race,nonh_two_or_more,2028,Two or more races (Non-Hispanic),changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",410.047596951051,428.064839041071,-18.0172420900203,848341.849081609,-2.12381861268841e-05,-21.2381861268841
Race,nonh_two_or_more,2028,Two or more races (Non-Hispanic),changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",428.064839041071,428.064839041071,0,848341.849081609,0,0
Race,nonh_two_or_more,2028,Two or more races (Non-Hispanic),changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",383.194804059656,428.064839041071,-44.8700349814158,848341.849081609,-5.28914552900942e-05,-52.8914552900942
Race,nonh_two_or_more,2028,Two or more races (Non-Hispanic),changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",395.926251913687,428.064839041071,-32.1385871273848,848341.849081609,-3.78840053242418e-05,-37.8840053242418
Race,nonh_two_or_more,2028,Two or more races (Non-Hispanic),changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",432.698056414833,428.064839041071,4.6332173737614,848341.849081609,5.46149807271348e-06,5.46149807271348
Race,nonh_two_or_more,2028,Two or more races (Non-Hispanic),changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",369.777732595653,428.064839041071,-58.2871064454181,848341.849081609,-6.87070978621626e-05,-68.7070978621626
Race,nonh_two_or_more,2029,Two or more races (Non-Hispanic),2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",343.242835681602,363.515964082352,-20.2731284007506,848341.849081609,-2.38973574422831e-05,-23.8973574422831
Race,nonh_two_or_more,2029,Two or more races (Non-Hispanic),2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",363.515964082352,363.515964082352,0,848341.849081609,0,0
Race,nonh_two_or_more,2029,Two or more races (Non-Hispanic),2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",319.225467487025,363.515964082352,-44.290496595328,848341.849081609,-5.22083127730591e-05,-52.2083127730591
Race,nonh_two_or_more,2029,Two or more races (Non-Hispanic),2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",325.685069786431,363.515964082352,-37.8308942959216,848341.849081609,-4.45939267724163e-05,-44.5939267724163
Race,nonh_two_or_more,2029,Two or more races (Non-Hispanic),2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",366.937423054611,363.515964082352,3.42145897225856,848341.849081609,4.03311350956285e-06,4.03311350956285
Race,nonh_two_or_more,2029,Two or more races (Non-Hispanic),2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",302.051851498701,363.515964082352,-61.4641125836517,848341.849081609,-7.2452057681925e-05,-72.452057681925
Race,nonh_two_or_more,2029,Two or more races (Non-Hispanic),changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",412.477446349434,436.87224583032,-24.3947994808867,848341.849081609,-2.87558600430897e-05,-28.7558600430897
Race,nonh_two_or_more,2029,Two or more races (Non-Hispanic),changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",436.87224583032,436.87224583032,0,848341.849081609,0,0
Race,nonh_two_or_more,2029,Two or more races (Non-Hispanic),changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",383.624464139659,436.87224583032,-53.2477816906617,848341.849081609,-6.27668925543473e-05,-62.7668925543473
Race,nonh_two_or_more,2029,Two or more races (Non-Hispanic),changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",391.431370415156,436.87224583032,-45.4408754151642,848341.849081609,-5.35643449210448e-05,-53.5643449210448
Race,nonh_two_or_more,2029,Two or more races (Non-Hispanic),changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",441.03085698231,436.87224583032,4.15861115198976,848341.849081609,4.90204645272628e-06,4.90204645272628
Race,nonh_two_or_more,2029,Two or more races (Non-Hispanic),changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",363.038508237011,436.87224583032,-73.8337375933097,848341.849081609,-8.70330017000104e-05,-87.0330017000104
Race,nonh_two_or_more,2030,Two or more races (Non-Hispanic),2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",340.24747869642,365.779779234228,-25.5323005378082,848341.849081609,-3.00967122692919e-05,-30.0967122692919
Race,nonh_two_or_more,2030,Two or more races (Non-Hispanic),2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",365.779779234228,365.779779234228,0,848341.849081609,0,0
Race,nonh_two_or_more,2030,Two or more races (Non-Hispanic),2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",315.102115447145,365.779779234228,-50.6776637870828,848341.849081609,-5.97373144351478e-05,-59.7373144351478
Race,nonh_two_or_more,2030,Two or more races (Non-Hispanic),2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",315.715472953698,365.779779234228,-50.0643062805299,848341.849081609,-5.90143069503504e-05,-59.0143069503504
Race,nonh_two_or_more,2030,Two or more races (Non-Hispanic),2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",367.130202456923,365.779779234228,1.35042322269516,848341.849081609,1.59183850726813e-06,1.59183850726813
Race,nonh_two_or_more,2030,Two or more races (Non-Hispanic),2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",290.22869424192,365.779779234228,-75.5510849923086,848341.849081609,-8.9057359452558e-05,-89.057359452558
Race,nonh_two_or_more,2030,Two or more races (Non-Hispanic),changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",413.567809897996,444.632221543374,-31.0644116453786,848341.849081609,-3.66177993918466e-05,-36.6177993918466
Race,nonh_two_or_more,2030,Two or more races (Non-Hispanic),changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",444.632221543374,444.632221543374,0,848341.849081609,0,0
Race,nonh_two_or_more,2030,Two or more races (Non-Hispanic),changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",383.015284223532,444.632221543374,-61.6169373198421,848341.849081609,-7.2632202910356e-05,-72.632202910356
Race,nonh_two_or_more,2030,Two or more races (Non-Hispanic),changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",383.806162579787,444.632221543374,-60.8260589635874,848341.849081609,-7.16999391571168e-05,-71.6999391571168
Race,nonh_two_or_more,2030,Two or more races (Non-Hispanic),changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",446.32235189492,444.632221543374,1.69013035154586,848341.849081609,1.992275111001e-06,1.992275111001
Race,nonh_two_or_more,2030,Two or more races (Non-Hispanic),changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",352.838521765879,444.632221543374,-91.7936997774952,848341.849081609,-0.000108203667986989,-108.203667986989
Race,nonh_two_or_more,2031,Two or more races (Non-Hispanic),2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",337.604442109078,367.555223313689,-29.9507812046114,848341.849081609,-3.53050851340591e-05,-35.3050851340591
Race,nonh_two_or_more,2031,Two or more races (Non-Hispanic),2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",367.555223313689,367.555223313689,0,848341.849081609,0,0
Race,nonh_two_or_more,2031,Two or more races (Non-Hispanic),2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",310.946933898256,367.555223313689,-56.608289415433,848341.849081609,-6.67281585562654e-05,-66.7281585562655
Race,nonh_two_or_more,2031,Two or more races (Non-Hispanic),2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",298.120291233745,367.555223313689,-69.4349320799443,848341.849081609,-8.18478213176829e-05,-81.8478213176829
Race,nonh_two_or_more,2031,Two or more races (Non-Hispanic),2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",365.434389223579,367.555223313689,-2.12083409010984,848341.849081609,-2.49997579679205e-06,-2.49997579679205
Race,nonh_two_or_more,2031,Two or more races (Non-Hispanic),2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",271.144563168194,367.555223313689,-96.410660145495,848341.849081609,-0.000113646002787516,-113.646002787516
Race,nonh_two_or_more,2031,Two or more races (Non-Hispanic),changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",416.861610415396,453.872729935259,-37.0111195198629,848341.849081609,-4.3627600783729e-05,-43.627600783729
Race,nonh_two_or_more,2031,Two or more races (Non-Hispanic),changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",453.872729935259,453.872729935259,0,848341.849081609,0,0
Race,nonh_two_or_more,2031,Two or more races (Non-Hispanic),changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",383.962553174843,453.872729935259,-69.9101767604163,848341.849081609,-8.24080255336915e-05,-82.4080255336915
Race,nonh_two_or_more,2031,Two or more races (Non-Hispanic),changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",368.186010078798,453.872729935259,-85.6867198564611,848341.849081609,-0.000101004942699954,-101.004942699954
Race,nonh_two_or_more,2031,Two or more races (Non-Hispanic),changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",451.316667849638,453.872729935259,-2.55606208562125,848341.849081609,-3.01300954136398e-06,-3.01300954136398
Race,nonh_two_or_more,2031,Two or more races (Non-Hispanic),changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",334.893864716073,453.872729935259,-118.978865219186,848341.849081609,-0.000140248727972089,-140.248727972089
Race,nonh_two_or_more,2032,Two or more races (Non-Hispanic),2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",334.80292661183,367.431444045466,-32.6285174336364,848341.849081609,-3.84615205167104e-05,-38.4615205167104
Race,nonh_two_or_more,2032,Two or more races (Non-Hispanic),2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",367.431444045466,367.431444045466,0,848341.849081609,0,0
Race,nonh_two_or_more,2032,Two or more races (Non-Hispanic),2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",306.633273439463,367.431444045466,-60.7981706060036,848341.849081609,-7.16670651952653e-05,-71.6670651952653
Race,nonh_two_or_more,2032,Two or more races (Non-Hispanic),2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",287.765689858915,367.431444045466,-79.665754186551,848341.849081609,-9.39076084396813e-05,-93.9076084396813
Race,nonh_two_or_more,2032,Two or more races (Non-Hispanic),2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",366.207094080105,367.431444045466,-1.22434996536168,848341.849081609,-1.44322712204653e-06,-1.44322712204653
Race,nonh_two_or_more,2032,Two or more races (Non-Hispanic),2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",260.120385102078,367.431444045466,-107.311058943388,848341.849081609,-0.000126495066887906,-126.495066887906
Race,nonh_two_or_more,2032,Two or more races (Non-Hispanic),changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",418.612087074865,459.436932107063,-40.824845032198,848341.849081609,-4.81231063590624e-05,-48.1231063590624
Race,nonh_two_or_more,2032,Two or more races (Non-Hispanic),changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",459.436932107063,459.436932107063,0,848341.849081609,0,0
Race,nonh_two_or_more,2032,Two or more races (Non-Hispanic),changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",383.412058466665,459.436932107063,-76.0248736403985,848341.849081609,-8.96158473411406e-05,-89.6158473411406
Race,nonh_two_or_more,2032,Two or more races (Non-Hispanic),changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",359.898990200721,459.436932107063,-99.5379419063423,848341.849081609,-0.000117332348998342,-117.332348998342
Race,nonh_two_or_more,2032,Two or more races (Non-Hispanic),changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",457.983503241958,459.436932107063,-1.45342886510565,848341.849081609,-1.71325847791087e-06,-1.71325847791087
Race,nonh_two_or_more,2032,Two or more races (Non-Hispanic),changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",325.35489626812,459.436932107063,-134.082035838943,848341.849081609,-0.000158051893802123,-158.051893802123
Race,nonh_two_or_more,2033,Two or more races (Non-Hispanic),2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",330.95746255716,367.309682767214,-36.3522202100546,848341.849081609,-4.28509099832909e-05,-42.8509099832909
Race,nonh_two_or_more,2033,Two or more races (Non-Hispanic),2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",367.309682767214,367.309682767214,0,848341.849081609,0,0
Race,nonh_two_or_more,2033,Two or more races (Non-Hispanic),2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",301.275664423248,367.309682767214,-66.0340183439666,848341.849081609,-7.78389259181934e-05,-77.8389259181934
Race,nonh_two_or_more,2033,Two or more races (Non-Hispanic),2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",277.024878965299,367.309682767214,-90.2848038019156,848341.849081609,-0.000106425026538129,-106.425026538129
Race,nonh_two_or_more,2033,Two or more races (Non-Hispanic),2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",365.963258200599,367.309682767214,-1.34642456661544,848341.849081609,-1.58712501107076e-06,-1.58712501107076
Race,nonh_two_or_more,2033,Two or more races (Non-Hispanic),2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",247.843702972532,367.309682767214,-119.465979794683,848341.849081609,-0.000140822924065355,-140.822924065355
Race,nonh_two_or_more,2033,Two or more races (Non-Hispanic),changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",421.547514401251,467.877793126514,-46.3302787252627,848341.849081609,-5.461274694325e-05,-54.61274694325
Race,nonh_two_or_more,2033,Two or more races (Non-Hispanic),changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",467.877793126514,467.877793126514,0,848341.849081609,0,0
Race,nonh_two_or_more,2033,Two or more races (Non-Hispanic),changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",383.768417026483,467.877793126514,-84.1093761000312,848341.849081609,-9.91456170541222e-05,-99.1456170541222
Race,nonh_two_or_more,2033,Two or more races (Non-Hispanic),changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",352.977552473704,467.877793126514,-114.90024065281,848341.849081609,-0.000135440967314294,-135.440967314294
