demo_group,demo_cat,scen_id,demand_scenario,refining_scenario,product_scenario,title,ghg_perc_diff,metric,segment,unit_desc,metric_desc,seg_title,scenario,demand_title,scen_title,demo_grp_metric,cuf_05,cuf_06,cuf_07,diff_06_minus_05,diff_07_minus_06,pct_diff_06_minus_05,pct_diff_07_minus_06,has_differences
non_dac,DAC,LC1 historical exports,LC1,historical exports,"",Non-DAC,-0.550668351511017,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical exports,Low demand,"Low demand
Historical exports",non_dac_sum_cost_pv,580.46164076604,571.833951179427,566.619869463086,-8.62768958661297,-5.21408171634096,-1.48634965356659,-0.911817443785339,non_zero
non_dac,DAC,LC1 historical exports,LC1,historical exports,2020 prices,Non-DAC,-0.550668351511017,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",non_dac_forgone_wages_h,-180.815415179106,-180.931020817638,-180.478875765495,-0.115605638532003,0.45214505214301,-0.0639357205343859,0.249899132884864,non_zero
non_dac,DAC,LC1 historical exports,LC1,historical exports,2020 prices,Non-DAC,-0.550668351511017,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",non_dac_forgone_wages_l,-15.9426023705613,-15.2125470839176,-14.9566532272435,0.730055286643699,0.255893856674101,4.57927300496296,1.68212367897699,non_zero
non_dac,DAC,LC1 historical exports,LC1,historical exports,changing prices,Non-DAC,-0.550668351511017,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",non_dac_forgone_wages_h,-240.181583045191,-240.361781424082,-239.736886683729,-0.180198378891021,0.624894740353,-0.0750258935786578,0.259980907384967,non_zero
non_dac,DAC,LC1 historical exports,LC1,historical exports,changing prices,Non-DAC,-0.550668351511017,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",non_dac_forgone_wages_l,-22.9309652548809,-21.9482801836889,-21.676601080517,0.982685071191998,0.271679103171902,4.28540648101515,1.23781499460629,non_zero
non_dac,DAC,LC1 historical production,LC1,historical production,"",Non-DAC,0.00820535705280947,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical production,Low demand,"Low demand
Historical production",non_dac_sum_cost_2019_pv,-1.70579388984635,-1.70579388984635,-1.70579388984635,0,0,0,0,zero
non_dac,DAC,LC1 historical production,LC1,historical production,"",Non-DAC,0.00820535705280947,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical production,Low demand,"Low demand
Historical production",non_dac_sum_cost_pv,-1.94180108498306,-1.94180108498306,-1.94180108498306,0,0,0,0,zero
non_dac,DAC,LC1 historical production,LC1,historical production,2020 prices,Non-DAC,0.00820535705280947,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",non_dac_forgone_wages_h,-2.70256493429062,-2.70256493429062,-2.70256493429062,0,0,0,0,zero
non_dac,DAC,LC1 historical production,LC1,historical production,2020 prices,Non-DAC,0.00820535705280947,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",non_dac_forgone_wages_l,-0.236873911162811,-0.236873911162811,-0.236873911162811,0,0,0,0,zero
non_dac,DAC,LC1 historical production,LC1,historical production,changing prices,Non-DAC,0.00820535705280947,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",non_dac_forgone_wages_h,-3.24862799855987,-3.24862799855987,-3.24862799855987,0,0,0,0,zero
non_dac,DAC,LC1 historical production,LC1,historical production,changing prices,Non-DAC,0.00820535705280947,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",non_dac_forgone_wages_l,-0.304288807193182,-0.304288807193182,-0.304288807193182,0,0,0,0,zero
non_dac,DAC,LC1 low exports,LC1,low exports,"",Non-DAC,-0.68652858248236,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - low exports,Low demand,"Low demand
Low exports",non_dac_sum_cost_2019_pv,655.068938404677,644.986746769533,635.213155582527,-10.082191635144,-9.7735911870061,-1.53910390862032,-1.51531659153586,non_zero
non_dac,DAC,LC1 low exports,LC1,low exports,"",Non-DAC,-0.68652858248236,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - low exports,Low demand,"Low demand
Low exports",non_dac_sum_cost_pv,722.695894848041,711.332555993633,700.527219759559,-11.363338854408,-10.805336234074,-1.57235414444928,-1.5190273723632,non_zero
non_dac,DAC,LC1 low exports,LC1,low exports,2020 prices,Non-DAC,-0.68652858248236,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",non_dac_forgone_wages_h,-240.180035236205,-240.511831000813,-240.320009936323,-0.331795764608017,0.19182106449,-0.138144606516405,0.0797553549410846,non_zero
non_dac,DAC,LC1 low exports,LC1,low exports,2020 prices,Non-DAC,-0.68652858248236,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",non_dac_forgone_wages_l,-19.6307168764408,-19.2310339281437,-18.9558369810121,0.399682948297102,0.275196947131597,2.03600790950619,1.43100442836232,non_zero
non_dac,DAC,LC1 low exports,LC1,low exports,changing prices,Non-DAC,-0.68652858248236,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",non_dac_forgone_wages_h,-316.68308809475,-317.146355930283,-316.882976487964,-0.463267835532975,0.263379442318978,-0.146287519905189,0.0830466557140187,non_zero
non_dac,DAC,LC1 low exports,LC1,low exports,changing prices,Non-DAC,-0.68652858248236,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",non_dac_forgone_wages_l,-28.176289844517,-27.7186058370098,-27.4352409475421,0.457684007507201,0.283364889467702,1.62435867189329,1.02229127660293,non_zero
nonh_other,Race,BAU historical exports,BAU,historical exports,"",Other (Non-Hispanic),-0.168394679004793,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",nonh_other_sum_cost_2019_pv,323.331805809651,323.331805809651,310.434639634449,0,-12.897166175202,0,-3.98883312543483,non_zero
nonh_other,Race,BAU historical exports,BAU,historical exports,"",Other (Non-Hispanic),-0.168394679004793,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",nonh_other_sum_cost_pv,353.515138762179,353.515138762179,339.078451071565,0,-14.436687690614,0,-4.08375373715637,non_zero
nonh_other,Race,BAU historical exports,BAU,historical exports,2020 prices,Other (Non-Hispanic),-0.168394679004793,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",nonh_other_forgone_wages_h,-86.2541061832221,-86.2541061832221,-85.8728751511218,0,0.381231032100303,0,0.441985951707026,non_zero
nonh_other,Race,BAU historical exports,BAU,historical exports,2020 prices,Other (Non-Hispanic),-0.168394679004793,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",nonh_other_forgone_wages_l,-6.21330673389269,-6.21330673389269,-5.7494577146706,0,0.46384901922209,0,7.46541317028276,non_zero
nonh_other,Race,BAU historical exports,BAU,historical exports,changing prices,Other (Non-Hispanic),-0.168394679004793,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",nonh_other_forgone_wages_h,-110.599717519072,-110.599717519072,-110.0775867455,0,0.522130773572002,0,0.472090512782697,non_zero
nonh_other,Race,BAU historical exports,BAU,historical exports,changing prices,Other (Non-Hispanic),-0.168394679004793,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",nonh_other_forgone_wages_l,-8.74069669148408,-8.74069669148408,-8.10586122949212,0,0.63483546199196,0,7.26298468416677,non_zero
nonh_other,Race,BAU historical production,BAU,historical production,"",Other (Non-Hispanic),0.00549319314029759,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical production,BAU demand,"BAU demand
Historical production",nonh_other_sum_cost_2019_pv,0,0,0,0,0,,,zero
nonh_other,Race,BAU historical production,BAU,historical production,"",Other (Non-Hispanic),0.00549319314029759,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical production,BAU demand,"BAU demand
Historical production",nonh_other_sum_cost_pv,0,0,0,0,0,,,zero
nonh_other,Race,BAU historical production,BAU,historical production,2020 prices,Other (Non-Hispanic),0.00549319314029759,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",nonh_other_forgone_wages_h,0,0,0,0,0,,,zero
nonh_other,Race,BAU historical production,BAU,historical production,2020 prices,Other (Non-Hispanic),0.00549319314029759,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",nonh_other_forgone_wages_l,0,0,0,0,0,,,zero
nonh_other,Race,BAU historical production,BAU,historical production,changing prices,Other (Non-Hispanic),0.00549319314029759,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",nonh_other_forgone_wages_h,0,0,0,0,0,,,zero
nonh_other,Race,BAU historical production,BAU,historical production,changing prices,Other (Non-Hispanic),0.00549319314029759,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",nonh_other_forgone_wages_l,0,0,0,0,0,,,zero
nonh_other,Race,BAU low exports,BAU,low exports,"",Other (Non-Hispanic),-0.304254909976136,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - low exports,BAU demand,"BAU demand
Low exports",nonh_other_sum_cost_2019_pv,505.217901738795,495.715616313287,476.454958446342,-9.50228542550798,-19.260657866945,-1.88082912200938,-3.8854248752923,non_zero
nonh_other,Race,BAU low exports,BAU,low exports,"",Other (Non-Hispanic),-0.304254909976136,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - low exports,BAU demand,"BAU demand
Low exports",nonh_other_sum_cost_pv,553.051379927263,542.27361523049,521.304156281154,-10.777764696773,-20.9694589493361,-1.94878181086729,-3.86695173070944,non_zero
nonh_other,Race,BAU low exports,BAU,low exports,2020 prices,Other (Non-Hispanic),-0.304254909976136,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",nonh_other_forgone_wages_h,-149.406204738766,-149.142239045524,-148.59193140018,0.263965693242,0.55030764534402,0.176676526723598,0.368981751156388,non_zero
nonh_other,Race,BAU low exports,BAU,low exports,2020 prices,Other (Non-Hispanic),-0.304254909976136,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",nonh_other_forgone_wages_l,-10.9679180015176,-10.5807522516428,-10.0814840290829,0.3871657498748,0.4992682225599,3.52998399350933,4.71864580783831,non_zero
nonh_other,Race,BAU low exports,BAU,low exports,changing prices,Other (Non-Hispanic),-0.304254909976136,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",nonh_other_forgone_wages_h,-191.950358860421,-191.577121477046,-190.877891544695,0.373237383374999,0.699229932351017,0.19444474373002,0.364986135588636,non_zero
nonh_other,Race,BAU low exports,BAU,low exports,changing prices,Other (Non-Hispanic),-0.304254909976136,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",nonh_other_forgone_wages_l,-15.4364966221502,-14.8967002617913,-14.2948808250236,0.539796360358899,0.6018194367677,3.49688386926041,4.03995130593661,non_zero
nonh_other,Race,LC1 historical exports,LC1,historical exports,"",Other (Non-Hispanic),-0.550668351511017,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical exports,Low demand,"Low demand
Historical exports",nonh_other_sum_cost_2019_pv,646.156822440612,633.941831626424,618.322476628557,-12.214990814188,-15.6193549978671,-1.89040653754154,-2.4638467156828,non_zero
nonh_other,Race,LC1 historical exports,LC1,historical exports,"",Other (Non-Hispanic),-0.550668351511017,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical exports,Low demand,"Low demand
Historical exports",nonh_other_sum_cost_pv,714.21043256386,700.827872808076,683.739626767512,-13.382559755784,-17.0882460405639,-1.87375584920308,-2.43829429501638,non_zero
nonh_other,Race,LC1 historical exports,LC1,historical exports,2020 prices,Other (Non-Hispanic),-0.550668351511017,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",nonh_other_forgone_wages_h,-197.27973300949,-196.791426961654,-196.155952541994,0.488306047836005,0.63547441966,0.247519621193179,0.322917735529112,non_zero
nonh_other,Race,LC1 historical exports,LC1,historical exports,2020 prices,Other (Non-Hispanic),-0.550668351511017,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",nonh_other_forgone_wages_l,-17.3057489608604,-16.457477541336,-16.1681817697044,0.848271419524398,0.2892957716316,4.90167412830785,1.75783786370044,non_zero
nonh_other,Race,LC1 historical exports,LC1,historical exports,changing prices,Other (Non-Hispanic),-0.550668351511017,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",nonh_other_forgone_wages_h,-261.894734483809,-261.241674365329,-260.397253116395,0.653060118479971,0.844421248933998,0.249359774173064,0.323233745529104,non_zero
nonh_other,Race,LC1 historical exports,LC1,historical exports,changing prices,Other (Non-Hispanic),-0.550668351511017,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",nonh_other_forgone_wages_l,-24.8768276970032,-23.7293909291215,-23.4218331868841,1.1474367678817,0.3075577422374,4.61247222458323,1.29610466259357,non_zero
nonh_other,Race,LC1 historical production,LC1,historical production,"",Other (Non-Hispanic),0.00820535705280947,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical production,Low demand,"Low demand
Historical production",nonh_other_sum_cost_2019_pv,-1.9753741584689,-1.9753741584689,-1.9753741584689,0,0,0,0,zero
nonh_other,Race,LC1 historical production,LC1,historical production,"",Other (Non-Hispanic),0.00820535705280947,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical production,Low demand,"Low demand
Historical production",nonh_other_sum_cost_pv,-2.26753900351032,-2.26753900351032,-2.26753900351032,0,0,0,0,zero
nonh_other,Race,LC1 historical production,LC1,historical production,2020 prices,Other (Non-Hispanic),0.00820535705280947,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",nonh_other_forgone_wages_h,-3.0897030090249,-3.0897030090249,-3.0897030090249,0,0,0,0,zero
nonh_other,Race,LC1 historical production,LC1,historical production,2020 prices,Other (Non-Hispanic),0.00820535705280947,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",nonh_other_forgone_wages_l,-0.270177180268148,-0.270177180268148,-0.270177180268148,0,0,0,0,zero
nonh_other,Race,LC1 historical production,LC1,historical production,changing prices,Other (Non-Hispanic),0.00820535705280947,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",nonh_other_forgone_wages_h,-3.73020718308876,-3.73020718308876,-3.73020718308876,0,0,0,0,zero
nonh_other,Race,LC1 historical production,LC1,historical production,changing prices,Other (Non-Hispanic),0.00820535705280947,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",nonh_other_forgone_wages_l,-0.348475644172243,-0.348475644172243,-0.348475644172243,0,0,0,0,zero
nonh_other,Race,LC1 low exports,LC1,low exports,"",Other (Non-Hispanic),-0.68652858248236,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - low exports,Low demand,"Low demand
Low exports",nonh_other_sum_cost_2019_pv,821.315208328818,806.52262694395,781.498148203606,-14.7925813848681,-25.024478740344,-1.80108455740975,-3.10276214260298,non_zero
nonh_other,Race,LC1 low exports,LC1,low exports,"",Other (Non-Hispanic),-0.68652858248236,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - low exports,Low demand,"Low demand
Low exports",nonh_other_sum_cost_pv,906.219532389208,889.855454125424,862.600554570714,-16.364078263784,-27.2548995547099,-1.80575210298556,-3.06284570469896,non_zero
nonh_other,Race,LC1 low exports,LC1,low exports,2020 prices,Other (Non-Hispanic),-0.68652858248236,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",nonh_other_forgone_wages_h,-260.268857299412,-259.659792948524,-258.497771205918,0.609064350887991,1.16202174260599,0.234013534007769,0.447517010396889,non_zero
nonh_other,Race,LC1 low exports,LC1,low exports,2020 prices,Other (Non-Hispanic),-0.68652858248236,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",nonh_other_forgone_wages_l,-21.1298342768364,-20.6727236937175,-20.3464189835963,0.457110583118901,0.3263047101212,2.16334201740526,1.57843114896546,non_zero
nonh_other,Race,LC1 low exports,LC1,low exports,changing prices,Other (Non-Hispanic),-0.68652858248236,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",nonh_other_forgone_wages_h,-342.973599981505,-342.146718120021,-340.626137866375,0.826881861484026,1.52058025364596,0.24109198536815,0.444423451436573,non_zero
nonh_other,Race,LC1 low exports,LC1,low exports,changing prices,Other (Non-Hispanic),-0.68652858248236,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",nonh_other_forgone_wages_l,-30.3098723071452,-29.7810411058389,-29.4392732307478,0.5288312013063,0.341767875091097,1.7447490241707,1.14760217373358,non_zero
nonh_two_or_more,Race,BAU historical exports,BAU,historical exports,"",Two or more races (Non-Hispanic),-0.168394679004793,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",nonh_two_or_more_sum_cost_2019_pv,265.028455784929,265.028455784929,262.552311053553,0,-2.476144731376,0,-0.934293913475235,non_zero
nonh_two_or_more,Race,BAU historical exports,BAU,historical exports,"",Two or more races (Non-Hispanic),-0.168394679004793,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",nonh_two_or_more_sum_cost_pv,290.044012259092,290.044012259092,287.261013163468,0,-2.78299909562401,0,-0.959509239286758,non_zero
nonh_two_or_more,Race,BAU historical exports,BAU,historical exports,2020 prices,Two or more races (Non-Hispanic),-0.168394679004793,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",nonh_two_or_more_forgone_wages_h,-79.3032525463221,-79.3032525463221,-79.6561493575953,0,-0.352896811273197,0,-0.444996642561496,non_zero
nonh_two_or_more,Race,BAU historical exports,BAU,historical exports,2020 prices,Two or more races (Non-Hispanic),-0.168394679004793,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",nonh_two_or_more_forgone_wages_l,-5.8889834732968,-5.8889834732968,-5.52649190651879,0,0.36249156677801,0,6.15541830643104,non_zero
nonh_two_or_more,Race,BAU historical exports,BAU,historical exports,changing prices,Two or more races (Non-Hispanic),-0.168394679004793,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",nonh_two_or_more_forgone_wages_h,-102.012022093466,-102.012022093466,-102.477871829922,0,-0.465849736455994,0,-0.45666160408934,non_zero
nonh_two_or_more,Race,BAU historical exports,BAU,historical exports,changing prices,Two or more races (Non-Hispanic),-0.168394679004793,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",nonh_two_or_more_forgone_wages_l,-8.30967768890787,-8.30967768890787,-7.81535238156764,0,0.494325307340231,0,5.94879038449443,non_zero
nonh_two_or_more,Race,BAU historical production,BAU,historical production,"",Two or more races (Non-Hispanic),0.00549319314029759,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical production,BAU demand,"BAU demand
Historical production",nonh_two_or_more_sum_cost_2019_pv,0,0,0,0,0,,,zero
nonh_two_or_more,Race,BAU historical production,BAU,historical production,"",Two or more races (Non-Hispanic),0.00549319314029759,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical production,BAU demand,"BAU demand
Historical production",nonh_two_or_more_sum_cost_pv,0,0,0,0,0,,,zero
nonh_two_or_more,Race,BAU historical production,BAU,historical production,2020 prices,Two or more races (Non-Hispanic),0.00549319314029759,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",nonh_two_or_more_forgone_wages_h,0,0,0,0,0,,,zero
nonh_two_or_more,Race,BAU historical production,BAU,historical production,2020 prices,Two or more races (Non-Hispanic),0.00549319314029759,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",nonh_two_or_more_forgone_wages_l,0,0,0,0,0,,,zero
nonh_two_or_more,Race,BAU historical production,BAU,historical production,changing prices,Two or more races (Non-Hispanic),0.00549319314029759,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",nonh_two_or_more_forgone_wages_h,0,0,0,0,0,,,zero
nonh_two_or_more,Race,BAU historical production,BAU,historical production,changing prices,Two or more races (Non-Hispanic),0.00549319314029759,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",nonh_two_or_more_forgone_wages_l,0,0,0,0,0,,,zero
nonh_two_or_more,Race,BAU low exports,BAU,low exports,"",Two or more races (Non-Hispanic),-0.304254909976136,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - low exports,BAU demand,"BAU demand
Low exports",nonh_two_or_more_sum_cost_2019_pv,427.119178381296,425.138397832013,419.863915100029,-1.980780549283,-5.27448273198405,-0.463753596078218,-1.24065075252699,non_zero
nonh_two_or_more,Race,BAU low exports,BAU,low exports,"",Two or more races (Non-Hispanic),-0.304254909976136,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - low exports,BAU demand,"BAU demand
Low exports",nonh_two_or_more_sum_cost_pv,467.797331123358,465.542858579084,459.761417541348,-2.25447254427399,-5.78144103773599,-0.481933605491112,-1.2418708463023,non_zero
nonh_two_or_more,Race,BAU low exports,BAU,low exports,2020 prices,Two or more races (Non-Hispanic),-0.304254909976136,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",nonh_two_or_more_forgone_wages_h,-145.940650390608,-146.090167499927,-145.51127739328,-0.149517109318992,0.578890106646981,-0.102450625592535,0.396255351440589,non_zero
nonh_two_or_more,Race,BAU low exports,BAU,low exports,2020 prices,Two or more races (Non-Hispanic),-0.304254909976136,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",nonh_two_or_more_forgone_wages_l,-10.8669557933267,-10.5589412352385,-9.98160753389391,0.3080145580882,0.577333701344589,2.83441438380884,5.46772340599686,non_zero
nonh_two_or_more,Race,BAU low exports,BAU,low exports,changing prices,Two or more races (Non-Hispanic),-0.304254909976136,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",nonh_two_or_more_forgone_wages_h,-187.742691587502,-187.942331591914,-187.103008183884,-0.199640004412004,0.839323408030026,-0.106337031137618,0.446585610022376,non_zero
nonh_two_or_more,Race,BAU low exports,BAU,low exports,changing prices,Two or more races (Non-Hispanic),-0.304254909976136,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",nonh_two_or_more_forgone_wages_l,-15.3138410843781,-14.8858055869761,-14.1458773969895,0.428035497402,0.7399281899866,2.79508906383158,4.97069631645585,non_zero
nonh_two_or_more,Race,LC1 historical exports,LC1,historical exports,"",Two or more races (Non-Hispanic),-0.550668351511017,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical exports,Low demand,"Low demand
Historical exports",nonh_two_or_more_sum_cost_2019_pv,556.483595625078,546.984906144508,537.353190516066,-9.49868948056996,-9.63171562844207,-1.70691275632311,-1.76087411558254,non_zero
nonh_two_or_more,Race,LC1 historical exports,LC1,historical exports,"",Two or more races (Non-Hispanic),-0.550668351511017,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical exports,Low demand,"Low demand
Historical exports",nonh_two_or_more_sum_cost_pv,615.759301545,605.13437127044,594.4893256437,-10.6249302745599,-10.6450456267401,-1.72550057269146,-1.75912097083355,non_zero
nonh_two_or_more,Race,LC1 historical exports,LC1,historical exports,2020 prices,Two or more races (Non-Hispanic),-0.550668351511017,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",nonh_two_or_more_forgone_wages_h,-194.553879047345,-194.308508935708,-193.217987226226,0.245370111636987,1.090521709482,0.126119362327017,0.561232091921838,non_zero
nonh_two_or_more,Race,LC1 historical exports,LC1,historical exports,2020 prices,Two or more races (Non-Hispanic),-0.550668351511017,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",nonh_two_or_more_forgone_wages_l,-17.4957190883235,-16.7756230993695,-16.5044926495545,0.720095988954,0.271130449815001,4.1158410541387,1.61621686544204,non_zero
